data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_attualmente_positivi,nuovi_attualmente_positivi,dimessi_guariti,dimessi_guariti_gg,deceduti,deceduti_gg,totale_casi,totale_casi_gg,tamponi,tamponi_gg
2020-02-25 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2020-02-26 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,0,0,0,13,8
2020-02-27 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,1,0,0,0,0,1,1,33,20
2020-02-28 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,0,0,0,0,0,1,0,33,0
2020-02-29 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,2,0,2,0,2,1,0,0,0,0,2,1,43,10
2020-03-01 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,3,0,0,0,0,5,3,52,9
2020-03-02 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,0,0,0,0,0,5,0,52,0
2020-03-03 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,5,0,5,1,6,1,0,0,0,0,6,1,52,0
2020-03-04 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,7,0,7,0,7,1,0,0,0,0,7,1,85,33
2020-03-05 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,8,0,8,0,8,1,0,0,0,0,8,1,96,11
2020-03-06 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,9,0,9,0,9,1,0,0,0,0,9,1,96,0
2020-03-07 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,11,0,11,0,11,2,0,0,0,0,11,2,123,27
2020-03-08 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,14,0,14,3,17,6,0,0,0,0,17,6,163,40
2020-03-09 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,25,0,25,5,30,13,0,0,0,0,30,13,237,74
2020-03-10 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,17,9,26,11,37,7,0,0,1,1,38,8,310,73
2020-03-11 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,17,9,26,11,37,0,0,0,1,0,38,0,310,0
2020-03-12 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,47,12,59,19,78,41,4,4,2,1,84,46,867,557
2020-03-13 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,42,14,56,27,83,5,4,0,2,0,89,5,958,91
2020-03-14 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,51,14,65,41,106,23,4,0,2,0,112,23,1232,274
2020-03-15 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,72,28,100,28,128,22,6,2,3,1,137,25,1419,187
2020-03-16 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,71,37,108,57,165,37,7,1,4,1,176,39,1533,114
2020-03-17 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,94,32,126,90,216,51,7,0,6,2,229,53,1688,155
2020-03-18 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,99,41,140,109,249,33,7,0,7,1,263,34,2054,366
2020-03-19 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,181,47,228,138,366,117,8,1,11,4,385,122,2409,355
2020-03-20 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,190,48,238,184,422,56,10,2,17,6,449,64,2695,286
2020-03-21 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,185,44,229,265,494,72,13,3,22,5,529,80,3035,340
2020-03-22 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,218,49,267,272,539,45,15,2,33,11,587,58,3375,340
2020-03-23 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,228,52,280,325,605,66,20,5,38,5,663,76,3674,299
2020-03-24 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,234,57,291,331,622,17,21,1,46,8,689,26,4294,620
2020-02-25 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0,32,32
2020-03-01 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0,39,7
2020-03-02 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0,39,0
2020-03-03 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,1,0,0,0,0,1,1,42,3
2020-03-04 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,0,0,0,0,0,1,0,48,6
2020-03-05 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,0,0,0,0,0,1,0,54,6
2020-03-06 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,2,3,2,0,0,0,0,3,2,63,9
2020-03-07 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,2,3,0,0,0,0,0,3,0,75,12
2020-03-08 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,2,4,1,0,0,0,0,4,1,123,48
2020-03-09 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,3,5,1,0,0,0,0,5,1,135,12
2020-03-10 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,5,7,2,0,0,0,0,7,2,148,13
2020-03-11 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,6,8,1,0,0,0,0,8,1,155,7
2020-03-12 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,6,8,0,0,0,0,0,8,0,155,0
2020-03-13 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,8,10,2,0,0,0,0,10,2,155,0
2020-03-14 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,2,2,8,10,0,0,0,0,0,10,0,155,0
2020-03-15 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,2,2,9,11,1,0,0,0,0,11,1,208,53
2020-03-16 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,2,3,9,12,1,0,0,0,0,12,1,230,22
2020-03-17 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,5,2,7,13,20,8,0,0,0,0,20,8,262,32
2020-03-18 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,9,2,11,16,27,7,0,0,0,0,27,7,262,0
2020-03-19 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,8,5,13,24,37,10,0,0,0,0,37,10,353,91
2020-03-20 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,8,5,13,39,52,15,0,0,0,0,52,15,443,90
2020-03-21 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,12,7,19,47,66,14,0,0,0,0,66,14,522,79
2020-03-22 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,10,23,58,81,15,0,0,0,0,81,15,643,121
2020-03-23 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,15,12,27,62,89,8,0,0,1,1,90,9,696,53
2020-03-24 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,14,12,26,65,91,2,0,0,1,0,92,2,744,48
2020-02-25 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,1,0,0,0,0,1,1,1,0
2020-02-26 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,0,1,0,1,0
2020-02-27 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,0,1,0,2,1
2020-02-28 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,0,1,0,2,0
2020-02-29 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,0,1,0,16,14
2020-03-01 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,0,1,0,20,4
2020-03-02 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,0,1,0,20,0
2020-03-03 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,0,1,0,20,0
2020-03-04 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,0,1,0,20,0
2020-03-05 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,0,1,0,20,0
2020-03-06 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,4,0,4,0,4,3,0,0,0,0,4,3,36,16
2020-03-07 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,5,0,0,0,0,9,5,36,0
2020-03-08 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,0,0,0,0,0,9,0,36,0
2020-03-09 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,0,0,0,0,0,9,0,36,0
2020-03-10 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,17,1,18,20,38,29,0,0,0,0,38,29,36,0
2020-03-11 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,8,4,12,63,75,37,0,0,0,0,75,37,75,39
2020-03-12 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,21,4,25,78,103,28,0,0,1,1,104,29,607,532
2020-03-13 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,20,5,25,98,123,20,0,0,2,1,125,21,811,204
2020-03-14 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,26,7,33,137,170,47,0,0,3,1,173,48,1135,324
2020-03-15 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,50,4,54,145,199,29,0,0,5,2,204,31,1497,362
2020-03-16 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,53,11,64,171,235,36,0,0,6,1,241,37,1740,243
2020-03-17 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,71,11,82,200,282,47,1,1,8,2,291,50,2149,409
2020-03-18 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,79,18,97,269,366,84,1,0,9,1,376,85,2844,695
2020-03-19 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,87,18,105,316,421,55,1,0,14,5,436,60,3568,724
2020-03-20 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,99,24,123,407,530,109,1,0,17,3,548,112,4433,865
2020-03-21 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,127,30,157,443,600,70,1,0,20,3,621,73,5179,746
2020-03-22 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,146,32,178,470,648,48,7,6,23,3,678,57,5718,539
2020-03-23 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,145,33,178,510,688,40,7,0,29,6,724,46,6084,366
2020-03-24 17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,166,38,204,495,699,11,44,37,38,9,781,57,6509,425
2020-02-25 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2020-02-26 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2020-02-27 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,0,0,0,0,0,0,14,11
2020-02-28 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,1,0,0,0,0,1,1,21,7
2020-02-29 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,0,0,1,0,27,6
2020-03-01 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,0,0,1,0,35,8
2020-03-02 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,0,0,1,0,39,4
2020-03-03 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,0,0,1,0,39,0
2020-03-04 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,0,0,0,0,1,0,46,7
2020-03-05 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,1,0,1,1,2,1,0,0,0,0,2,1,53,7
2020-03-06 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,2,0,2,2,4,2,0,0,0,0,4,2,99,46
2020-03-07 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,2,0,2,2,4,0,0,0,0,0,4,0,113,14
2020-03-08 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,5,0,5,4,9,5,0,0,0,0,9,5,113,0
2020-03-09 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,8,0,8,1,9,0,2,2,0,0,11,2,173,60
2020-03-10 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,8,2,10,1,11,2,2,0,0,0,13,2,360,187
2020-03-11 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,10,2,12,5,17,6,2,0,0,0,19,6,405,45
2020-03-12 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,14,2,16,16,32,15,1,-1,0,0,33,14,483,78
2020-03-13 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,3,21,16,37,5,1,0,0,0,38,5,504,21
2020-03-14 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,22,4,26,33,59,22,1,0,0,0,60,22,711,207
2020-03-15 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,32,6,38,28,66,7,1,0,1,1,68,8,884,173
2020-03-16 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,36,7,43,44,87,21,1,0,1,0,89,21,1030,146
2020-03-17 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,45,10,55,57,112,25,1,0,1,0,114,25,1293,263
2020-03-18 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,45,11,56,70,126,14,2,1,1,0,129,15,1668,375
2020-03-19 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,60,13,73,91,164,38,2,0,3,2,169,40,2342,674
2020-03-20 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,71,16,87,114,201,37,2,0,4,1,207,38,2690,348
2020-03-21 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,73,16,89,136,225,24,5,3,5,1,235,28,3050,360
2020-03-22 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,77,17,94,166,260,35,5,0,8,3,273,38,3666,616
2020-03-23 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,82,20,102,178,280,20,5,0,7,-1,292,19,4073,407
2020-03-24 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,88,21,109,195,304,24,5,0,10,3,319,27,4486,413
2020-02-25 18:00:00,ITA,15,Campania,40.83956555,14.25084984,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2020-02-26 18:00:00,ITA,15,Campania,40.83956555,14.25084984,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2020-02-27 18:00:00,ITA,15,Campania,40.83956555,14.25084984,2,0,2,1,3,3,0,0,0,0,3,3,10,0
2020-02-28 18:00:00,ITA,15,Campania,40.83956555,14.25084984,2,0,2,2,4,1,0,0,0,0,4,1,213,203
2020-02-29 17:00:00,ITA,15,Campania,40.83956555,14.25084984,3,0,3,10,13,9,0,0,0,0,13,9,373,160
2020-03-01 17:00:00,ITA,15,Campania,40.83956555,14.25084984,4,0,4,13,17,4,0,0,0,0,17,4,373,0
2020-03-02 18:00:00,ITA,15,Campania,40.83956555,14.25084984,4,0,4,13,17,0,0,0,0,0,17,0,373,0
2020-03-03 18:00:00,ITA,15,Campania,40.83956555,14.25084984,11,0,11,19,30,13,0,0,0,0,30,13,405,32
2020-03-04 17:00:00,ITA,15,Campania,40.83956555,14.25084984,11,0,11,20,31,1,0,0,0,0,31,1,429,24
2020-03-05 17:00:00,ITA,15,Campania,40.83956555,14.25084984,12,0,12,33,45,14,0,0,0,0,45,14,471,42
2020-03-06 17:00:00,ITA,15,Campania,40.83956555,14.25084984,12,0,12,45,57,12,0,0,0,0,57,12,471,0
2020-03-07 18:00:00,ITA,15,Campania,40.83956555,14.25084984,16,0,16,45,61,4,0,0,0,0,61,4,612,141
2020-03-08 18:00:00,ITA,15,Campania,40.83956555,14.25084984,30,7,37,63,100,39,1,1,0,0,101,40,980,368
2020-03-09 18:00:00,ITA,15,Campania,40.83956555,14.25084984,42,8,50,69,119,19,1,0,0,0,120,19,980,0
2020-03-10 18:00:00,ITA,15,Campania,40.83956555,14.25084984,33,8,41,85,126,7,1,0,0,0,127,7,1141,161
2020-03-11 17:00:00,ITA,15,Campania,40.83956555,14.25084984,56,11,67,82,149,23,4,3,1,1,154,27,1375,234
2020-03-12 17:00:00,ITA,15,Campania,40.83956555,14.25084984,56,11,67,107,174,25,4,0,1,0,179,25,1551,176
2020-03-13 17:00:00,ITA,15,Campania,40.83956555,14.25084984,60,19,79,134,213,39,5,1,2,1,220,41,1671,120
2020-03-14 17:00:00,ITA,15,Campania,40.83956555,14.25084984,72,17,89,154,243,30,23,18,6,4,272,52,1936,265
2020-03-15 17:00:00,ITA,15,Campania,40.83956555,14.25084984,73,22,95,201,296,53,28,5,9,3,333,61,2213,277
2020-03-16 17:00:00,ITA,15,Campania,40.83956555,14.25084984,103,22,125,238,363,67,28,0,9,0,400,67,2517,304
2020-03-17 17:00:00,ITA,15,Campania,40.83956555,14.25084984,127,24,151,272,423,60,28,0,9,0,460,60,2685,168
2020-03-18 17:00:00,ITA,15,Campania,40.83956555,14.25084984,127,24,151,272,423,0,28,0,9,0,460,0,2685,0
2020-03-19 17:00:00,ITA,15,Campania,40.83956555,14.25084984,213,36,249,356,605,182,30,2,17,8,652,192,3544,859
2020-03-20 17:00:00,ITA,15,Campania,40.83956555,14.25084984,130,41,171,531,702,97,30,0,17,0,749,97,3845,301
2020-03-21 17:00:00,ITA,15,Campania,40.83956555,14.25084984,233,87,320,473,793,91,29,-1,22,5,844,95,4448,603
2020-03-22 17:00:00,ITA,15,Campania,40.83956555,14.25084984,243,99,342,524,866,73,41,12,29,7,936,92,4943,495
2020-03-23 17:00:00,ITA,15,Campania,40.83956555,14.25084984,266,110,376,553,929,63,48,7,49,20,1026,90,5813,870
2020-03-24 17:00:00,ITA,15,Campania,40.83956555,14.25084984,345,181,526,466,992,63,53,5,56,7,1101,75,6297,484
2020-02-25 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,15,2,17,9,26,8,0,0,0,0,26,8,391,243
2020-02-26 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,20,3,23,23,46,20,0,0,1,1,47,21,577,186
2020-02-27 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,36,6,42,54,96,50,0,0,1,0,97,50,1033,456
2020-02-28 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,56,6,62,81,143,47,0,0,2,1,145,48,1277,244
2020-02-29 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,86,11,97,116,213,70,0,0,4,2,217,72,1550,273
2020-03-01 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,127,13,140,137,277,64,0,0,8,4,285,68,1795,245
2020-03-02 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,148,16,164,160,324,47,0,0,11,3,335,50,1973,178
2020-03-03 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,187,24,211,187,398,74,4,4,18,7,420,85,2012,39
2020-03-04 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,256,26,282,234,516,118,6,2,22,4,544,124,2500,488
2020-03-05 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,327,32,359,299,658,142,10,4,30,8,698,154,2884,384
2020-03-06 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,397,53,450,366,816,158,17,7,37,7,870,172,3136,252
2020-03-07 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,464,64,528,409,937,121,25,8,48,11,1010,140,3604,468
2020-03-08 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,542,75,617,480,1097,160,27,2,56,8,1180,170,4344,740
2020-03-09 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,576,90,666,620,1286,189,30,3,70,14,1386,206,4906,562
2020-03-10 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,669,98,767,650,1417,131,31,1,85,15,1533,147,5494,588
2020-03-11 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,745,104,849,739,1588,171,38,7,113,28,1739,206,6640,1146
2020-03-12 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,814,112,926,832,1758,170,43,5,146,33,1947,208,7600,960
2020-03-13 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,942,128,1070,941,2011,253,51,8,201,55,2263,316,8787,1187
2020-03-14 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1076,152,1228,1121,2349,338,54,3,241,40,2644,381,10043,1256
2020-03-15 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1215,169,1384,1357,2741,392,68,14,284,43,3093,449,12054,2011
2020-03-16 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1362,197,1559,1529,3088,347,88,20,346,62,3522,429,13096,1042
2020-03-17 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1566,223,1789,1615,3404,316,134,46,393,47,3931,409,14510,1414
2020-03-18 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1784,247,2031,1884,3915,511,152,18,458,65,4525,594,15461,951
2020-03-19 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,1900,260,2160,2346,4506,591,177,25,531,73,5214,689,18344,2883
2020-03-20 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,2083,267,2350,2739,5089,583,239,62,640,109,5968,754,20753,2409
2020-03-21 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,2267,265,2532,3129,5661,572,329,90,715,75,6705,737,24620,3867
2020-03-22 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,2429,269,2698,3692,6390,729,349,20,816,101,7555,850,28022,3402
2020-03-23 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,2846,276,3122,4098,7220,830,423,74,892,76,8535,980,31200,3178
2020-03-24 17:00:00,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,2974,291,3265,4446,7711,491,558,135,985,93,9254,719,33527,2327
2020-02-25 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,0,0,0,89,31
2020-02-26 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,0,0,0,114,25
2020-02-27 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,0,0,0,141,27
2020-02-28 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,0,0,0,169,28
2020-02-29 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,0,0,0,189,20
2020-03-01 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,6,6,6,0,0,0,0,6,6,243,54
2020-03-02 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,9,9,3,0,0,0,0,9,3,269,26
2020-03-03 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,1,0,1,12,13,4,0,0,0,0,13,4,354,85
2020-03-04 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,3,0,3,15,18,5,0,0,0,0,18,5,376,22
2020-03-05 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,4,0,4,17,21,3,0,0,0,0,21,3,397,21
2020-03-06 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,4,0,4,24,28,7,3,3,0,0,31,10,577,180
2020-03-07 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,7,1,8,31,39,11,3,0,0,0,42,11,577,0
2020-03-08 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,7,1,8,45,53,14,3,0,1,1,57,15,997,420
2020-03-09 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,1,19,70,89,36,3,0,1,0,93,36,1344,347
2020-03-10 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,27,6,33,77,110,21,3,0,3,2,116,23,1602,258
2020-03-11 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,16,5,21,89,110,0,10,7,6,3,126,10,2073,471
2020-03-12 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,23,10,33,115,148,38,11,1,8,2,167,41,2604,531
2020-03-13 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,59,8,67,169,236,88,11,0,10,2,257,90,3149,545
2020-03-14 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,67,11,78,193,271,35,17,6,13,3,301,44,3376,227
2020-03-15 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,98,12,110,206,316,45,17,0,14,1,347,46,3407,31
2020-03-16 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,96,19,115,231,346,30,18,1,22,8,386,39,4851,1444
2020-03-17 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,104,21,125,222,347,1,17,-1,30,8,394,8,4958,107
2020-03-18 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,128,27,155,261,416,69,15,-2,31,1,462,68,4958,0
2020-03-19 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,134,29,163,359,522,106,41,26,36,5,599,137,4052,-906
2020-03-20 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,143,32,175,380,555,33,63,22,38,2,656,57,4964,912
2020-03-21 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,152,37,189,477,666,111,82,19,42,4,790,134,5955,991
2020-03-22 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,163,47,210,528,738,72,89,7,47,5,874,84,6761,806
2020-03-23 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,185,41,226,545,771,33,105,16,54,7,930,56,7424,663
2020-03-24 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,195,49,244,604,848,77,80,-25,64,10,992,62,8526,1102
